f_of_S,Time,TimeDist,TimePost,SolSize,k,n,nNodes,nThreads,trial
10768.696688802487,121.09191751480103,119.33938026428223,1.7388911247253418,100,100,17432,8,4,1
13670.805612839238,199.4547131061554,195.86933875083923,3.5717573165893555,200,200,17432,8,4,1
15340.10629070525,260.58896827697754,254.82666063308716,5.748690128326416,300,300,17432,8,4,1
16621.573434510774,297.3979592323303,289.91080689430237,7.47362208366394,400,400,17432,8,4,1
17596.131098072885,342.3779294490814,332.6147470474243,9.749743461608887,500,500,17432,8,4,1
