f_of_S,Time,TimeDist,TimePost,SolSize,k,n,nNodes,nThreads,trial
9294.47196,569.5581514835358,568.5977263450623,0.9527726173400879,100,100,10000,8,4,1
9315.442534,1341.601581811905,1339.7107491493225,1.88332200050354,200,200,10000,8,4,1
9330.094215,1823.3323578834534,1820.6519446372986,2.672755479812622,300,300,10000,8,4,1
9342.612778,2372.1256692409515,2368.414125919342,3.703967571258545,400,400,10000,8,4,1
9353.166873,3069.695104598999,3065.226700782776,4.460840463638306,500,500,10000,8,4,1
