f_of_S,Time,TimeDist,TimePost,SolSize,k,n,nNodes,nThreads,trial
70887,208.453063249588,102.86756038665771,105.50726842880249,1563,1563,100000,8,4,1
83557,488.5580608844757,208.10711431503296,280.3744468688965,3126,3126,100000,8,4,1
90141,947.7944855690002,405.34356570243835,542.3736901283264,4689,4689,100000,8,4,1
94367,1487.4116938114166,557.5180082321167,929.8172297477722,6252,6252,100000,8,4,1
97267,2349.1380648612976,507.7790958881378,1841.282606601715,7815,7815,100000,8,4,1
