f_of_S,Time,TimeDist,TimePost,SolSize,k,n,nNodes,nThreads,trial
19309,176.46709966659546,100.3973617553711,75.98859286308289,50,50,100000,32,1,1
26499,457.96611618995667,159.5837390422821,298.30149507522583,100,100,100000,32,1,1
31617,1237.4607887268066,220.21394181251526,1017.1662330627441,150,150,100000,32,1,1
35715,1834.6265063285828,257.788854598999,1576.7578461170197,200,200,100000,32,1,1
