f_of_S,Time,TimeDist,TimePost,SolSize,k,n,nNodes,nThreads,trial
278.7994805077446,1685.3303990364075,0.038205862045288086,1685.2722342014313,100,100,26588,8,4,1
453.7648608893663,3495.1557097434998,0.03876209259033203,3495.09667301178,200,200,26588,8,4,1
605.3947896148173,5456.853630065918,0.03716707229614258,5456.796077013016,300,300,26588,8,4,1
