f_of_S,Time,TimeDist,TimePost,SolSize,k,n,nNodes,nThreads,trial
70887,296.90453815460205,296.8987739086151,0,1563,1563,100000,8,4,1
84162,848.3894188404083,848.3822591304779,0,3126,3126,100000,8,4,1
91136,1747.3408870697021,1747.3324000835419,0,4689,4689,100000,8,4,1
95327,3017.114692926407,3017.104820251465,0,6252,6252,100000,8,4,1
97950,4456.420201539993,4456.409101724625,0,7815,7815,100000,8,4,1
