f_of_S,Time,TimeDist,TimePost,SolSize,k,n,nNodes,nThreads,trial
14927.190311476028,12.897774457931519,8.060879468917847,4.82304835319519,273,273,17432,8,4,1
18022.07272147321,22.277618885040283,12.236875772476196,10.026915550231934,546,546,17432,8,4,1
19919.125229680074,31.671903610229492,15.49460506439209,16.163586378097534,819,819,17432,8,4,1
21216.99971715957,40.159138679504395,18.723645448684692,21.421849250793457,1092,1092,17432,8,4,1
22314.705481902205,53.22106623649597,22.079473733901978,31.127803802490234,1365,1365,17432,8,4,1
