f_of_S,Time,TimeDist,TimePost,SolSize,k,n,nNodes,nThreads,trial
1147672.9306861,33793.40638041496,33600.73323869705,192.67314052581787,480,480,3072441,2,4,1
1429788.0347150862,36625.47500658035,36237.77057147026,387.70443391799927,960,960,3072441,2,4,1
