f_of_S,Time,TimeDist,TimePost,SolSize,k,n,nNodes,nThreads,trial
70887,298.8129770755768,298.80710220336914,0,1563,1563,100000,8,4,1
84162,862.807594537735,862.8006732463837,0,3126,3126,100000,8,4,1
91136,1777.7005841732025,1777.6922707557678,0,4689,4689,100000,8,4,1
95327,3057.459330558777,3057.449586868286,0,6252,6252,100000,8,4,1
97950,4532.782081127167,4532.771022319794,0,7815,7815,100000,8,4,1
