f_of_S,Time,TimeDist,TimePost,SolSize,k,n,nNodes,nThreads,trial
9221.26285,2.099912405014038,2.0989158153533936,0,42,157,10000,8,4,1
9340.264220000001,67.31457662582397,67.3132712841034,0,199,314,10000,8,4,1
9374.438886,156.51467275619507,156.512845993042,0,356,471,10000,8,4,1
9400.819168,291.8404176235199,291.838143825531,0,513,628,10000,8,4,1
9423.947809000001,526.0714695453644,526.0684802532196,0,670,785,10000,8,4,1
