f_of_S,Time,TimeDist,TimePost,SolSize,k,n,nNodes,nThreads,trial
8367.403640972723,537.8580050468445,537.8562395572662,0,273,273,17432,8,4,1
17394.506162805952,535.540860414505,535.5393087863922,0,546,546,17432,8,4,1
14793.671837013677,1216.8541271686554,1216.851683139801,0,819,819,17432,8,4,1
20697.12470043955,1215.4593861103058,1215.4568626880646,0,1092,1092,17432,8,4,1
17975.388698404662,2232.2328181266785,2232.2294883728027,0,1365,1365,17432,8,4,1
