f_of_S,Time,TimeDist,TimePost,SolSize,k,n,nNodes,nThreads,trial
968924,13752.581237316132,11987.292962312698,1765.2882735729218,156,156,1000000,8,4,1
997888,46116.13474273682,39432.49074316025,6683.643998384476,312,312,1000000,8,4,1
