f_of_S,Time,TimeDist,TimePost,SolSize,k,n,nNodes,nThreads,trial
45333.854912999996,4.734787225723267,4.645711898803711,0.08907365798950195,4,7,50000,8,4,1
45490.882552,4.640349388122559,4.54667329788208,0.09367489814758301,4,15,50000,8,4,1
45388.358839,6.61590313911438,6.494341611862183,0.12156033515930176,3,39,50000,8,4,1
45598.35550600001,8.147024393081665,7.9952356815338135,0.15178728103637695,6,78,50000,8,4,1
