f_of_S,Time,TimeDist,TimePost,SolSize,k,n,nNodes,nThreads,trial
11099.778029369945,140.38975167274475,103.4505364894867,36.92613935470581,100,100,17432,8,4,1
14046.631246540603,325.520480632782,185.27255821228027,140.23507928848267,200,200,17432,8,4,1
15846.771034761357,555.9330587387085,232.27033519744873,323.64988589286804,300,300,17432,8,4,1
17147.388745566706,823.6282041072845,271.626562833786,551.988659620285,400,400,17432,8,4,1
18188.329263757114,1126.815106868744,303.3014295101166,823.5008590221405,500,500,17432,8,4,1
