f_of_S,Time,TimeDist,TimePost,SolSize,k,n,nNodes,nThreads,trial
3397.265626143922,1575.877773962,1516.36987653,57.31605165799988,100,100,1134890,8,4,1
4787.159760276548,1906.734206275,1804.8880943619997,99.66475644599996,200,200,1134890,8,4,1
5754.936492234557,1870.6095953130002,1738.6790038469999,129.7116825410003,300,300,1134890,8,4,1
