f_of_S,Time,TimeDist,TimePost,SolSize,k,n,nNodes,nThreads,trial
26351,25.712260367,19.185153574000196,6.336950907999835,100,100,100000,8,4,1
35566,36.90896483999995,23.925669722999828,12.791509465000217,200,200,100000,8,4,1
41659,46.14094261500031,26.05124660599995,19.897987452000052,300,300,100000,8,4,1
46264,59.44814509000025,29.755476179999732,29.49865422000039,400,400,100000,8,4,1
49977,71.06348097400041,32.45835071700003,38.41657975000044,500,500,100000,8,4,1
