f_of_S,Time,TimeDist,TimePost,SolSize,k,n,nNodes,nThreads,trial
3397.265626143922,524.690766664,481.17218990799995,41.28798429400001,100,100,1134890,8,16,1
4787.159760276548,586.9094424250001,509.04729458199995,75.61368628000014,200,200,1134890,8,16,1
5754.936492234557,630.6482385710003,533.7797922329999,94.68093636400022,300,300,1134890,8,16,1
6538.1674012779295,671.779994175,551.0184342100001,118.50637707899978,400,400,1134890,8,16,1
7202.627696631022,732.5395959760003,586.2256963649997,144.08750711500034,500,500,1134890,8,16,1
