f_of_S,Time,TimeDist,TimePost,SolSize,k,n,nNodes,nThreads,trial
26351,42.65607614600003,34.05483211799992,8.406218178000017,100,100,100000,8,16,1
35566,55.71035755499997,39.86248209800033,15.65253328200015,200,200,100000,8,16,1
41659,70.54978701800019,44.096326812999905,26.259808927999984,300,300,100000,8,16,1
46264,84.93165857600025,48.23680317100025,36.50095867400023,400,400,100000,8,16,1
