f_of_S,Time,TimeDist,TimePost,SolSize,k,n,nNodes,nThreads,trial
19264,11.492515087127686,7.531357288360596,3.879075288772583,50,50,100000,32,1,1
26407,18.630548000335693,10.281288623809814,8.267507314682007,100,100,100000,32,1,1
31472,26.40289616584778,12.438108205795288,13.883807897567749,150,150,100000,32,1,1
35568,33.11240911483765,14.006341695785522,19.025226831436157,200,200,100000,32,1,1
