f_of_S,Time,TimeDist,TimePost,SolSize,k,n,nNodes,nThreads,trial
278.28856383015614,8.239965714999926,4.88597734699988,3.304117903000133,100,100,26588,8,2,1
451.679962611745,13.457459761999871,6.55438353999989,6.844917948999864,200,200,26588,8,2,1
601.9093103940468,21.07861093099973,10.3612948089999,10.665155925999898,300,300,26588,8,2,1
