f_of_S,Time,TimeDist,TimePost,SolSize,k,n,nNodes,nThreads,trial
278.28856383015614,11.805565526999999,7.380778280999948,4.373109198999828,100,100,26588,8,16,1
451.679962611745,17.415633021999838,9.07431802200017,8.291177960999903,200,200,26588,8,16,1
601.9093103940468,28.480629079999744,13.196510648000185,15.233415959000013,300,300,26588,8,16,1
739.234735486805,32.01204701300003,12.882076924000103,19.078531928999837,400,400,26588,8,16,1
869.0833930599945,53.55294067599971,27.85214000299993,25.650375507999797,500,500,26588,8,16,1
