f_of_S,Time,TimeDist,TimePost,SolSize,k,n,nNodes,nThreads,trial
26431,60.98411798477173,57.934566497802734,2.9725048542022705,100,100,100000,2,4,1
35510,69.32982587814331,63.711010217666626,5.541731834411621,200,200,100000,2,4,1
41661,78.56178832054138,70.42827534675598,8.056955337524414,300,300,100000,2,4,1
46249,86.35880303382874,75.45007348060608,10.832292079925537,400,400,100000,2,4,1
50077,94.3015034198761,79.68966770172119,14.53557562828064,500,500,100000,2,4,1
