f_of_S,Time,TimeDist,TimePost,SolSize,k,n,nNodes,nThreads,trial
587777.1764535963,8232.616340398788,8232.433252811432,0.18308615684509277,480,480,3072441,8,4,1
745908.2345235907,8761.96331501007,8761.761078834534,0.20223450660705566,960,960,3072441,8,4,1
1042796.628718495,10513.863872528076,10513.607650518417,0.25622010231018066,2400,2400,3072441,8,4,1
1359826.1792634386,13449.535423517227,13449.221011400223,0.3144104480743408,4800,4800,3072441,8,4,1
