f_of_S,Time,TimeDist,TimePost,SolSize,k,n,nNodes,nThreads,trial
4541.417838018559,5336.507593393326,5327.728482246399,8.779109954833984,177,177,1134890,2,4,1
6232.433956266104,4927.594001054764,4908.798747301102,18.795252561569214,354,354,1134890,2,4,1
9304.686433544719,4993.240492582321,4946.609539747238,46.63095211982727,886,886,1134890,2,4,1
12487.76641554092,5131.257174015045,5013.94362950325,117.31354355812073,1773,1773,1134890,2,4,1
