app,alg,f_of_S,Time,TimeDist,TimePost,SolSize,k,n,nNodes,nThreads,trial
InfMax,RandGreedI-64-1_42,1226.2533076179689,1831.2065510749817,1751.763025045395,77.27809619903564,13,13,1134890,64,1,1
InfMax,RandGreedI-64-1_42,1727.5021837829704,4518.0342400074005,4107.648164987564,408.2182788848877,27,27,1134890,64,1,1
