app,alg,f_of_S,Time,TimeDist,TimePost,SolSize,k,n,nNodes,nThreads,trial
RevMax,RDASHn-64-32_42,467201.30935011123,361.55950903892517,279.339684009552,76.37796401977539,37,37,3072441,64,32,1
RevMax,RDASHn-64-32_42,639185.9180841229,468.8067569732666,315.6819281578064,147.23454403877258,75,75,3072441,64,32,1
RevMax,RDASHn-64-32_42,740392.0813473646,568.3928070068359,345.27176308631897,217.33682298660278,112,112,3072441,64,32,1
RevMax,RDASHn-64-32_42,812091.0648893644,654.6714870929718,378.78142404556274,270.0898869037628,150,150,3072441,64,32,1
