f_of_S,Time,TimeDist,TimePost,SolSize,k,n,nNodes,nThreads,trial
9320.933201,1970.1757304668427,0.011644363403320312,1970.156553030014,100,100,10000,8,4,1
9349.481679,7635.328545093536,0.01143193244934082,7635.309735059738,200,200,10000,8,4,1
