f_of_S,Time,TimeDist,TimePost,SolSize,k,n,nNodes,nThreads,trial
1764904895.7050004,15.991215944290161,15.969018459320068,0.022196054458618164,8,8,53889,8,4,1
3033296904.7474995,17.56368327140808,17.526021480560303,0.03766012191772461,16,16,53889,8,4,1
6140310742.444999,22.955555200576782,22.87510919570923,0.0804443359375,42,42,53889,8,4,1
9117653434.07,36.316866874694824,36.16706204414368,0.14980340003967285,84,84,53889,8,4,1
