f_of_S,Time,TimeDist,TimePost,SolSize,k,n,nNodes,nThreads,trial
1053794.0,3797.473395347595,0.015618085861206055,3797.449863910675,100,100,10677,8,4,1
2085593.0,13127.587693214417,0.012610435485839844,13127.567189216614,200,200,10677,8,4,1
