app,alg,f_of_S,Time,TimeDist,TimePost,SolSize,k,n,nNodes,nThreads,trial
InfMax,RandGreedI-32-1_8,4.65,42.57695508003235,40.65445613861084,1.7341179847717285,4,4,100000,32,1,1
InfMax,RandGreedI-32-1_8,9.279900000000001,88.64701008796692,85.080894947052,3.3745791912078857,8,8,100000,32,1,1
InfMax,RandGreedI-32-1_8,18.479900000000004,149.53638792037964,134.9648151397705,14.382408857345581,16,16,100000,32,1,1
InfMax,RandGreedI-32-1_8,36.8198,285.54912996292114,246.75597596168518,38.603622913360596,32,32,100000,32,1,1
InfMax,RandGreedI-32-1_8,73.2998,567.5464839935303,368.4571359157562,198.8971848487854,64,64,100000,32,1,1
InfMax,RandGreedI-32-1_8,145.6594,1362.9244940280914,813.0319910049438,549.7008380889893,128,128,100000,32,1,1
InfMax,RandGreedI-32-1_8,289.7764,3367.1317160129547,1361.0212759971619,2005.9250099658966,256,256,100000,32,1,1
InfMax,RandGreedI-32-1_8,576.4816020000001,10164.320353984833,1839.752930879593,8324.375632047653,512,512,100000,32,1,1
