app,alg,f_of_S,Time,TimeDist,TimePost,SolSize,k,n,nNodes,nThreads,trial
NetCov,RandGreedI-32-1,4114,18.894690990447998,17.865740060806274,0.8374190330505371,4,4,100000,32,1,1
NetCov,RandGreedI-32-1,7073,30.00084090232849,28.212033987045288,1.5983939170837402,8,8,100000,32,1,1
NetCov,RandGreedI-32-1,10733,59.618199825286865,51.54130005836487,7.888168811798096,16,16,100000,32,1,1
NetCov,RandGreedI-32-1,15476,121.24167394638062,78.53162884712219,42.52082896232605,32,32,100000,32,1,1
NetCov,RandGreedI-32-1,21717,312.8061058521271,127.84863305091858,184.7647888660431,64,64,100000,32,1,1
NetCov,RandGreedI-32-1,29502,1143.9689090251923,244.3861391544342,899.3950588703156,128,128,100000,32,1,1
NetCov,RandGreedI-32-1,39406,3979.6842789649963,370.49220395088196,3609.001680135727,256,256,100000,32,1,1
NetCov,RandGreedI-32-1,50693,14016.109940052032,540.7691259384155,13475.147845029831,512,512,100000,32,1,1
