app,alg,f_of_S,Time,TimeDist,TimePost,SolSize,k,n,nNodes,nThreads,trial
NetCov,RandGreedI-32-1_8,4114,18.48350501060486,17.441509008407593,0.8468189239501953,4,4,100000,32,1,1
NetCov,RandGreedI-32-1_8,7073,31.775031089782715,29.973265171051025,1.6104819774627686,8,8,100000,32,1,1
NetCov,RandGreedI-32-1_8,10733,51.91325616836548,43.768730878829956,7.9525251388549805,16,16,100000,32,1,1
NetCov,RandGreedI-32-1_8,15476,126.60196304321289,81.69636297225952,44.71560502052307,32,32,100000,32,1,1
NetCov,RandGreedI-32-1_8,21717,325.4595899581909,143.12018203735352,182.15007901191711,64,64,100000,32,1,1
NetCov,RandGreedI-32-1_8,29502,1106.9161670207977,227.07378792762756,879.6518020629883,128,128,100000,32,1,1
NetCov,RandGreedI-32-1_8,39406,4439.945291042328,327.5378839969635,4112.220751047134,256,256,100000,32,1,1
NetCov,RandGreedI-32-1_8,50694,13188.466383934021,486.9046769142151,12701.371730804443,512,512,100000,32,1,1
