app,alg,f_of_S,Time,TimeDist,TimePost,SolSize,k,n,nNodes,nThreads,trial
RevMax,RandGreedI-32-1_8,48.0,20.81180191040039,20.228368997573853,0.3964378833770752,4,4,100000,32,1,1
RevMax,RandGreedI-32-1_8,96.0,34.703957080841064,33.83231496810913,0.6854860782623291,8,8,100000,32,1,1
RevMax,RandGreedI-32-1_8,192.0,48.360618114471436,46.91455602645874,1.2604801654815674,16,16,100000,32,1,1
RevMax,RandGreedI-32-1_8,380.0,92.56353497505188,85.72435307502747,6.653241157531738,32,32,100000,32,1,1
RevMax,RandGreedI-32-1_8,732.0,209.7445149421692,142.93360805511475,66.6231141090393,64,64,100000,32,1,1
RevMax,RandGreedI-32-1_8,1436.0,661.7524042129517,273.5022428035736,388.0596270561218,128,128,100000,32,1,1
RevMax,RandGreedI-32-1_8,2844.0,2466.184273958206,496.97980308532715,1969.0186409950256,256,256,100000,32,1,1
RevMax,RandGreedI-32-1_8,5660.0,9725.844110965729,911.2683229446411,8814.388917922974,512,512,100000,32,1,1
