f_of_S,Time,TimeDist,TimePost,SolSize,k,n,nNodes,nThreads,trial
11099.778029369945,139.90293288230896,103.07793307304382,36.81132769584656,100,100,17432,8,1,1
14046.631246540603,324.6916663646698,184.78837537765503,139.88937735557556,200,200,17432,8,1,1
15846.771034761357,555.3045864105225,232.30794048309326,322.9831471443176,300,300,17432,8,1,1
17147.388745566706,822.4603209495544,272.37587213516235,550.0708193778992,400,400,17432,8,1,1
18188.329263757114,1122.0868048667908,304.12223768234253,817.9510366916656,500,500,17432,8,1,1
