f_of_S,Time,TimeDist,TimePost,SolSize,k,n,nNodes,nThreads,trial
26499,882.5367212295532,825.5219535827637,56.92685151100159,100,100,100000,8,1,1
35716,1636.7661182880402,1368.8001246452332,267.87843561172485,200,200,100000,8,1,1
41864,2581.7039189338684,1962.8029308319092,618.813916683197,300,300,100000,8,1,1
46512,3604.751507282257,2602.868347644806,1001.7955904006958,400,400,100000,8,1,1
50278,4500.133822917938,3005.7649042606354,1494.279786348343,500,500,100000,8,1,1
