f_of_S,Time,TimeDist,TimePost,SolSize,k,n,nNodes,nThreads,trial
1005142.3,2192.9394783973694,2192.6476550102234,0.2836315631866455,100,100,10677,8,4,1
1980194.9,5891.509431362152,4032.1115548610687,1859.3897891044617,200,200,10677,8,4,1
2951484.3,9690.797827005386,5292.675963401794,4398.11369228363,300,300,10677,8,4,1
