f_of_S,Time,TimeDist,TimePost,SolSize,k,n,nNodes,nThreads,trial
1030734.0,20.511616706848145,10.968348264694214,9.535105466842651,100,100,10677,8,4,1
2043285.0,32.17455983161926,12.185552597045898,19.98097848892212,200,200,10677,8,4,1
3049655.0,139.88843846321106,34.7272162437439,105.15321516990662,300,300,10677,8,4,1
4023555.0,260.9809398651123,80.01525044441223,180.95770597457886,400,400,10677,8,4,1
4989931.0,274.5599648952484,71.81210064888,202.73972964286804,500,500,10677,8,4,1
